Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","533","Aruba","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-24.572905","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","2991.586002","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","533","Aruba","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","2.389877","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","3147.854452","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","533","Aruba","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","5.223599","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","2368.246478","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","533","Aruba","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-24.766328","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","1458952.688944","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","036","Australie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","2.976387","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1380207.832899","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","036","Australie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-5.397355","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","1423472.702121","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","036","Australie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","3.134663","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","1412416.201537","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","036","Australie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","2.956144","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","1351405.73939","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","036","Australie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-4.319581","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","1383391.521463","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","036","Australie","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","2.366853","E","Valeur estimée",""
"MK","Indicateurs macro","040","Autriche","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","455168.151939","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","040","Autriche","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","9.084718","E","Valeur estimée",""
"MK","Indicateurs macro","040","Autriche","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","445011.872704","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","040","Autriche","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-2.231325","E","Valeur estimée",""
"MK","Indicateurs macro","040","Autriche","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","433258.467677","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","040","Autriche","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-2.641144","E","Valeur estimée",""
"MK","Indicateurs macro","040","Autriche","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","450712.705812","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","040","Autriche","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","9.039356","E","Valeur estimée",""
"MK","Indicateurs macro","040","Autriche","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","443403.031107","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","040","Autriche","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-1.621804","E","Valeur estimée",""
"MK","Indicateurs macro","040","Autriche","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","432770.909845","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","040","Autriche","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-2.397846","E","Valeur estimée",""
"MK","Indicateurs macro","031","Azerbaïdjan","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","47112.479289","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","031","Azerbaïdjan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","15.283489","E","Valeur estimée",""
"MK","Indicateurs macro","031","Azerbaïdjan","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","48174.235294","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","031","Azerbaïdjan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","2.253662","E","Valeur estimée",""
"MK","Indicateurs macro","031","Azerbaïdjan","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","42607.176471","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","031","Azerbaïdjan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-11.556092","E","Valeur estimée",""
"MK","Indicateurs macro","031","Azerbaïdjan","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","44853.089676","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","031","Azerbaïdjan","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","14.067239","E","Valeur estimée",""
"MK","Indicateurs macro","031","Azerbaïdjan","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","46318.529412","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","031","Azerbaïdjan","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","3.267199","E","Valeur estimée",""
"MK","Indicateurs macro","031","Azerbaïdjan","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","42356.235294","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","031","Azerbaïdjan","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-8.554447","E","Valeur estimée",""
"MK","Indicateurs macro","044","Bahamas","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","12837.849402","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","044","Bahamas","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","3.868201","E","Valeur estimée",""
"MK","Indicateurs macro","044","Bahamas","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","13164.429143","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","044","Bahamas","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","2.543882","E","Valeur estimée",""
"MK","Indicateurs macro","044","Bahamas","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","9907.503061","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","044","Bahamas","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-24.740352","E","Valeur estimée",""
"MK","Indicateurs macro","044","Bahamas","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","12002.741473","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","044","Bahamas","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","1.595741","E","Valeur estimée",""
"MK","Indicateurs macro","044","Bahamas","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","12542.24504","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","044","Bahamas","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","4.494836","E","Valeur estimée",""
"MK","Indicateurs macro","044","Bahamas","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","9374.919014","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","044","Bahamas","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-25.253262","E","Valeur estimée",""
"MK","Indicateurs macro","048","Bahreïn","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","37654.023604","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","048","Bahreïn","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","6.146055","E","Valeur estimée",""
"MK","Indicateurs macro","048","Bahreïn","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","38473.717598","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","048","Bahreïn","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","2.176909","E","Valeur estimée",""
"MK","Indicateurs macro","048","Bahreïn","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","33903.884596","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","048","Bahreïn","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-11.877805","E","Valeur estimée",""
"MK","Indicateurs macro","048","Bahreïn","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","35576.329787","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","048","Bahreïn","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","6.24861","E","Valeur estimée",""
"MK","Indicateurs macro","048","Bahreïn","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","36213.079301","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","048","Bahreïn","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","1.789812","E","Valeur estimée",""
"MK","Indicateurs macro","048","Bahreïn","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","31994.203136","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","048","Bahreïn","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-11.650145","E","Valeur estimée",""
"MK","Indicateurs macro","050","Bangladesh","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","269627.615528","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","050","Bangladesh","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","9.768264","E","Valeur estimée",""
"MK","Indicateurs macro","050","Bangladesh","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","301051.101806","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","050","Bangladesh","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","11.654402","E","Valeur estimée",""
"MK","Indicateurs macro","050","Bangladesh","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","329484.193093","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","050","Bangladesh","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","9.444606","E","Valeur estimée",""
"MK","Indicateurs macro","050","Bangladesh","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","millions","7467.60258","E","Valeur estimée",""
"MK","Indicateurs macro","050","Bangladesh","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","2.769599","E","Valeur estimée",""
"MK","Indicateurs macro","050","Bangladesh","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","281923.406836","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","050","Bangladesh","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","10.04535","E","Valeur estimée",""
"MK","Indicateurs macro","050","Bangladesh","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","314503.412217","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","050","Bangladesh","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","11.556332","E","Valeur estimée",""
