Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Kitts and Nevis,KNA,23.0769230769231
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Lucia,LCA,16.2950819672131
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Martin (French part),MAF,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Vincent and the Grenadines,VCT,17.9487179487179
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sudan,SDN,37.1551605995717
Agricultural land (% of land area),AG.LND.AGRI.ZS,Suriname,SUR,0.538461538461538
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sweden,SWE,7.37761126098893
Agricultural land (% of land area),AG.LND.AGRI.ZS,Switzerland,CHE,38.1403673395328
Agricultural land (% of land area),AG.LND.AGRI.ZS,Syrian Arab Republic,SYR,75.8100528236127
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tajikistan,TJK,35.4362706246848
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tanzania,TZA,44.3776247459923
Agricultural land (% of land area),AG.LND.AGRI.ZS,Thailand,THA,44.8433126504727
Agricultural land (% of land area),AG.LND.AGRI.ZS,Timor-Leste,TLS,22.9589778076664
Agricultural land (% of land area),AG.LND.AGRI.ZS,Togo,TGO,70.2334988049274
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tonga,TON,48.6111111111111
Agricultural land (% of land area),AG.LND.AGRI.ZS,Trinidad and Tobago,TTO,10.5263157894737
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tunisia,TUN,62.6351699279094
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turkiye,TUR,49.0053662149344
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turkmenistan,TKM,72.0064690485817
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turks and Caicos Islands,TCA,1.05263157894737
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tuvalu,TUV,60
