Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Pre-demographic dividend,PRE,12332879.82
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Small states,SST,12571002.75
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,South Asia,SAS,31121268.2
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,South Asia (IDA & IBRD),TSA,31121268.2
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sub-Saharan Africa,SSF,18056920.48
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sub-Saharan Africa (excluding high income),SSA,17902497.08
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sub-Saharan Africa (IDA & IBRD countries),TSS,18056920.48
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Upper middle income,UMC,352560976.13
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,World,WLD,808802551.411
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
